,Day_Type,Date,Building,Type
7832,5,1/12/2018,B152,-1
7833,-1,1/13/2018,B152,-1
7834,-1,1/14/2018,B152,-1
7835,-2,1/15/2018,B152,-1
7836,2,1/16/2018,B152,-1
7837,3,1/17/2018,B152,-1
7838,4,1/18/2018,B152,-1
7839,5,1/19/2018,B152,-1
7840,-1,1/20/2018,B152,-1
7841,-1,1/21/2018,B152,-1
7842,1,1/22/2018,B152,-1
7843,2,1/23/2018,B152,-1
7844,3,1/24/2018,B152,-1
7845,4,1/25/2018,B152,-1
7846,5,1/26/2018,B152,-1
7847,-1,1/27/2018,B152,-1
7848,-1,1/28/2018,B152,-1
7849,1,1/29/2018,B152,-1
7850,2,1/30/2018,B152,-1
7851,4,2/1/2018,B152,-1
7852,5,2/2/2018,B152,-1
7853,-1,2/3/2018,B152,-1
7854,-1,2/4/2018,B152,-1
7855,1,2/5/2018,B152,-1
7856,2,2/6/2018,B152,-1
7857,3,2/7/2018,B152,-1
7858,4,2/8/2018,B152,-1
7859,5,2/9/2018,B152,-1
7860,-1,2/10/2018,B152,-1
7861,-1,2/11/2018,B152,-1
7862,1,2/12/2018,B152,-1
7863,2,2/13/2018,B152,-1
7864,3,2/14/2018,B152,-1
7865,4,2/15/2018,B152,-1
7866,5,2/16/2018,B152,-1
7867,-1,2/17/2018,B152,-1
7868,-1,2/18/2018,B152,-1
7869,1,2/19/2018,B152,-1
7870,2,2/20/2018,B152,-1
7871,3,2/21/2018,B152,-1
7872,4,2/22/2018,B152,-1
7873,5,2/23/2018,B152,-1
7874,-1,2/24/2018,B152,-1
7875,-1,2/25/2018,B152,-1
7876,1,2/26/2018,B152,-1
7877,2,2/27/2018,B152,-1
7878,4,3/1/2018,B152,-1
7879,5,3/2/2018,B152,-1
7880,-1,3/3/2018,B152,-1
7881,-1,3/4/2018,B152,-1
7882,1,3/5/2018,B152,-1
7883,2,3/6/2018,B152,-1
7884,3,3/7/2018,B152,-1
7885,4,3/8/2018,B152,-1
7886,5,3/9/2018,B152,-1
7887,-1,3/10/2018,B152,-1
7888,-1,3/10/2018,B152,-1
7889,1,3/12/2018,B152,-1
7890,2,3/13/2018,B152,-1
7891,3,3/14/2018,B152,-1
7892,4,3/15/2018,B152,-1
7893,5,3/16/2018,B152,-1
7894,-1,3/17/2018,B152,-1
7895,-1,3/18/2018,B152,-1
7896,-2,3/19/2018,B152,-1
7897,-2,3/20/2018,B152,-1
7898,-2,3/21/2018,B152,-1
7899,-2,3/22/2018,B152,-1
7900,-2,3/23/2018,B152,-1
7901,-1,3/24/2018,B152,-1
7902,-1,3/25/2018,B152,-1
7903,1,3/26/2018,B152,-1
7904,2,3/27/2018,B152,-1
7905,3,3/28/2018,B152,-1
7906,4,3/29/2018,B152,-1
7907,5,3/30/2018,B152,-1
7908,-1,4/1/2018,B152,-1
7909,1,4/2/2018,B152,-1
7910,2,4/3/2018,B152,-1
7911,3,4/4/2018,B152,-1
7912,4,4/5/2018,B152,-1
7913,5,4/6/2018,B152,-1
7914,-1,4/7/2018,B152,-1
7915,-1,4/8/2018,B152,-1
7916,1,4/9/2018,B152,-1
7917,2,4/10/2018,B152,-1
7918,3,4/11/2018,B152,-1
7919,4,4/12/2018,B152,-1
7920,5,4/13/2018,B152,-1
7921,-1,4/14/2018,B152,-1
7922,-1,4/15/2018,B152,-1
7923,1,4/16/2018,B152,-1
7924,2,4/17/2018,B152,-1
7925,3,4/18/2018,B152,-1
7926,4,4/19/2018,B152,-1
7927,5,4/20/2018,B152,-1
7928,-1,4/21/2018,B152,-1
7929,-1,4/22/2018,B152,-1
7930,1,4/23/2018,B152,-1
7931,2,4/24/2018,B152,-1
7932,3,4/25/2018,B152,-1
7933,4,4/26/2018,B152,-1
7934,5,4/27/2018,B152,-1
7935,-1,4/28/2018,B152,-1
7936,-1,4/29/2018,B152,-1
7937,2,5/1/2018,B152,-1
7938,3,5/2/2018,B152,-1
7939,4,5/3/2018,B152,-1
7940,5,5/4/2018,B152,-1
7941,-1,5/5/2018,B152,-1
7942,-1,5/6/2018,B152,-1
7943,1,5/7/2018,B152,-1
7944,2,5/8/2018,B152,-1
7945,3,5/9/2018,B152,-1
7946,4,5/10/2018,B152,-1
7947,5,5/11/2018,B152,-1
7948,-1,5/12/2018,B152,-1
7949,-1,5/13/2018,B152,-1
7950,1,5/14/2018,B152,-1
7951,2,5/15/2018,B152,-1
7952,3,5/16/2018,B152,-1
7953,4,5/17/2018,B152,-1
7954,5,5/18/2018,B152,-1
7955,-1,5/19/2018,B152,-1
7956,-1,5/20/2018,B152,-1
7957,1,5/21/2018,B152,-1
7958,2,5/22/2018,B152,-1
7959,3,5/23/2018,B152,-1
7960,4,5/24/2018,B152,-1
7961,5,5/25/2018,B152,-1
7962,-1,5/26/2018,B152,-1
7963,-1,5/27/2018,B152,-1
7964,-2,5/28/2018,B152,-1
7965,2,5/29/2018,B152,-1
7966,3,5/30/2018,B152,-1
7967,5,6/1/2018,B152,-1
7968,-1,6/2/2018,B152,-1
7969,-1,6/3/2018,B152,-1
7970,1,6/4/2018,B152,-1
7971,2,6/5/2018,B152,-1
7972,3,6/6/2018,B152,-1
7973,4,6/7/2018,B152,-1
7974,5,6/8/2018,B152,-1
7975,-1,6/9/2018,B152,-1
7976,-1,6/10/2018,B152,-1
7977,1,6/11/2018,B152,-1
7978,2,6/12/2018,B152,-1
7979,3,6/13/2018,B152,-1
7980,4,6/14/2018,B152,-1
7981,5,6/15/2018,B152,-1
7982,-1,6/16/2018,B152,-1
7983,-1,6/17/2018,B152,-1
7984,1,6/18/2018,B152,-1
7985,2,6/19/2018,B152,-1
7986,3,6/20/2018,B152,-1
7987,4,6/21/2018,B152,-1
7988,5,6/22/2018,B152,-1
7989,-1,6/23/2018,B152,-1
7990,-1,6/24/2018,B152,-1
7991,1,6/25/2018,B152,-1
7992,2,6/26/2018,B152,-1
7993,3,6/27/2018,B152,-1
7994,4,6/28/2018,B152,-1
7995,5,6/29/2018,B152,-1
7996,-1,6/30/2018,B152,-1
7997,-1,7/1/2018,B152,-1
7998,1,7/2/2018,B152,-1
7999,-2,7/3/2018,B152,-1
8000,-2,7/4/2018,B152,-1
8001,4,7/5/2018,B152,-1
8002,5,7/6/2018,B152,-1
8003,-1,7/7/2018,B152,-1
8004,-1,7/8/2018,B152,-1
8005,1,7/9/2018,B152,-1
8006,2,7/10/2018,B152,-1
8007,3,7/11/2018,B152,-1
8008,4,7/12/2018,B152,-1
8009,5,7/13/2018,B152,-1
8010,-1,7/14/2018,B152,-1
8011,-1,7/15/2018,B152,-1
8012,1,7/16/2018,B152,-1
8013,2,7/17/2018,B152,-1
8014,3,7/18/2018,B152,-1
8015,4,7/19/2018,B152,-1
8016,5,7/20/2018,B152,-1
8017,-1,7/21/2018,B152,-1
8018,-1,7/22/2018,B152,-1
8019,1,7/23/2018,B152,-1
8020,2,7/24/2018,B152,-1
8021,3,7/25/2018,B152,-1
8022,4,7/26/2018,B152,-1
8023,5,7/27/2018,B152,-1
8024,-1,7/28/2018,B152,-1
8025,-1,7/29/2018,B152,-1
8026,1,7/30/2018,B152,-1
8027,2,7/31/2018,B152,-1
8028,3,8/1/2018,B152,-1
8029,4,8/2/2018,B152,-1
8030,5,8/3/2018,B152,-1
8031,-1,8/4/2018,B152,-1
8032,-1,8/5/2018,B152,-1
8033,1,8/6/2018,B152,-1
8034,2,8/7/2018,B152,-1
8035,3,8/8/2018,B152,-1
8036,4,8/9/2018,B152,-1
8037,5,8/10/2018,B152,-1
8038,-1,8/11/2018,B152,-1
8039,-1,8/12/2018,B152,-1
8040,1,8/13/2018,B152,-1
8041,2,8/14/2018,B152,-1
8042,3,8/15/2018,B152,-1
8043,4,8/16/2018,B152,-1
8044,5,8/17/2018,B152,-1
8045,-1,8/18/2018,B152,-1
8046,-1,8/19/2018,B152,-1
8047,1,8/20/2018,B152,-1
8048,2,8/21/2018,B152,-1
8049,3,8/22/2018,B152,-1
8050,4,8/23/2018,B152,-1
8051,5,8/24/2018,B152,-1
8052,-1,8/25/2018,B152,-1
8053,-1,8/26/2018,B152,-1
8054,1,8/27/2018,B152,-1
8055,2,8/28/2018,B152,-1
8056,3,8/29/2018,B152,-1
8057,4,8/30/2018,B152,-1
8058,-2,1/1/2018,B153,0
8059,-2,1/2/2018,B153,0
8060,3,1/3/2018,B153,0
8061,4,1/4/2018,B153,0
8062,5,1/5/2018,B153,0
8063,-1,1/6/2018,B153,0
8064,-1,1/7/2018,B153,0
8065,1,1/8/2018,B153,0
8066,2,1/9/2018,B153,0
8067,3,1/10/2018,B153,1
8068,4,1/11/2018,B153,0
8069,5,1/12/2018,B153,1
8070,-1,1/13/2018,B153,0
8071,-1,1/14/2018,B153,0
8072,-2,1/15/2018,B153,0
8073,2,1/16/2018,B153,0
8074,3,1/17/2018,B153,0
8075,4,1/18/2018,B153,0
8076,5,1/19/2018,B153,0
8077,-1,1/20/2018,B153,0
8078,-1,1/21/2018,B153,0
8079,1,1/22/2018,B153,1
8080,2,1/23/2018,B153,1
8081,3,1/24/2018,B153,1
8082,4,1/25/2018,B153,1
8083,5,1/26/2018,B153,1
8084,-1,1/27/2018,B153,0
8085,-1,1/28/2018,B153,0
8086,1,1/29/2018,B153,0
8087,2,1/30/2018,B153,1
8088,4,2/1/2018,B153,0
8089,5,2/2/2018,B153,0
8090,-1,2/3/2018,B153,0
8091,-1,2/4/2018,B153,0
8092,1,2/5/2018,B153,0
8093,2,2/6/2018,B153,0
8094,3,2/7/2018,B153,0
8095,4,2/8/2018,B153,0
8096,5,2/9/2018,B153,0
8097,-1,2/10/2018,B153,0
8098,-1,2/11/2018,B153,0
8099,1,2/12/2018,B153,0
8100,2,2/13/2018,B153,0
8101,3,2/14/2018,B153,0
8102,4,2/15/2018,B153,0
8103,5,2/16/2018,B153,0
8104,-1,2/17/2018,B153,0
8105,-1,2/18/2018,B153,0
8106,1,2/19/2018,B153,0
8107,2,2/20/2018,B153,0
8108,3,2/21/2018,B153,0
8109,4,2/22/2018,B153,0
8110,5,2/23/2018,B153,0
8111,-1,2/24/2018,B153,0
8112,-1,2/25/2018,B153,0
8113,1,2/26/2018,B153,0
8114,2,2/27/2018,B153,0
8115,4,3/1/2018,B153,1
8116,5,3/2/2018,B153,1
8117,-1,3/3/2018,B153,0
8118,-1,3/4/2018,B153,0
8119,1,3/5/2018,B153,1
8120,2,3/6/2018,B153,1
8121,3,3/7/2018,B153,1
8122,4,3/8/2018,B153,1
8123,5,3/9/2018,B153,1
8124,-1,3/10/2018,B153,0
8125,-1,3/10/2018,B153,0
8126,1,3/12/2018,B153,1
8127,2,3/13/2018,B153,1
8128,3,3/14/2018,B153,1
8129,4,3/15/2018,B153,1
8130,5,3/16/2018,B153,1
8131,-1,3/17/2018,B153,0
8132,-1,3/18/2018,B153,0
8133,-2,3/19/2018,B153,2
8134,-2,3/20/2018,B153,2
8135,-2,3/21/2018,B153,2
8136,-2,3/22/2018,B153,2
8137,-2,3/23/2018,B153,2
8138,-1,3/24/2018,B153,0
8139,-1,3/25/2018,B153,0
8140,1,3/26/2018,B153,1
8141,2,3/27/2018,B153,1
8142,3,3/28/2018,B153,0
8143,4,3/29/2018,B153,0
8144,5,3/30/2018,B153,1
8145,-1,4/1/2018,B153,0
8146,1,4/2/2018,B153,1
8147,2,4/3/2018,B153,1
8148,3,4/4/2018,B153,1
8149,4,4/5/2018,B153,1
8150,5,4/6/2018,B153,1
8151,-1,4/7/2018,B153,0
8152,-1,4/8/2018,B153,0
8153,1,4/9/2018,B153,1
8154,2,4/10/2018,B153,1
8155,3,4/11/2018,B153,1
8156,4,4/12/2018,B153,1
8157,5,4/13/2018,B153,1
8158,-1,4/14/2018,B153,0
8159,-1,4/15/2018,B153,0
8160,1,4/16/2018,B153,1
8161,2,4/17/2018,B153,1
8162,3,4/18/2018,B153,1
8163,4,4/19/2018,B153,1
8164,5,4/20/2018,B153,1
8165,-1,4/21/2018,B153,0
8166,-1,4/22/2018,B153,0
8167,1,4/23/2018,B153,1
8168,2,4/24/2018,B153,1
8169,3,4/25/2018,B153,1
8170,4,4/26/2018,B153,1
8171,5,4/27/2018,B153,1
8172,-1,4/28/2018,B153,0
8173,-1,4/29/2018,B153,0
8174,2,5/1/2018,B153,1
8175,3,5/2/2018,B153,1
8176,4,5/3/2018,B153,1
8177,5,5/4/2018,B153,2
8178,-1,5/5/2018,B153,0
8179,-1,5/6/2018,B153,0
8180,1,5/7/2018,B153,2
8181,2,5/8/2018,B153,2
8182,3,5/9/2018,B153,2
8183,4,5/10/2018,B153,2
8184,5,5/11/2018,B153,2
8185,-1,5/12/2018,B153,0
8186,-1,5/13/2018,B153,0
8187,1,5/14/2018,B153,2
8188,2,5/15/2018,B153,2
8189,3,5/16/2018,B153,1
8190,4,5/17/2018,B153,2
8191,5,5/18/2018,B153,2
8192,-1,5/19/2018,B153,0
8193,-1,5/20/2018,B153,0
8194,1,5/21/2018,B153,2
8195,2,5/22/2018,B153,2
8196,3,5/23/2018,B153,2
8197,4,5/24/2018,B153,2
8198,5,5/25/2018,B153,2
8199,-1,5/26/2018,B153,0
8200,-1,5/27/2018,B153,0
8201,-2,5/28/2018,B153,0
8202,2,5/29/2018,B153,2
8203,3,5/30/2018,B153,2
8204,5,6/1/2018,B153,2
8205,-1,6/2/2018,B153,0
8206,-1,6/3/2018,B153,0
8207,1,6/4/2018,B153,2
8208,2,6/5/2018,B153,2
8209,3,6/6/2018,B153,2
8210,4,6/7/2018,B153,2
8211,5,6/8/2018,B153,1
8212,-1,6/9/2018,B153,0
8213,-1,6/10/2018,B153,0
8214,1,6/11/2018,B153,1
8215,2,6/12/2018,B153,2
8216,3,6/13/2018,B153,2
8217,4,6/14/2018,B153,2
8218,5,6/15/2018,B153,2
8219,-1,6/16/2018,B153,0
8220,-1,6/17/2018,B153,0
8221,1,6/18/2018,B153,2
8222,2,6/19/2018,B153,2
8223,3,6/20/2018,B153,2
8224,4,6/21/2018,B153,2
8225,5,6/22/2018,B153,2
8226,-1,6/23/2018,B153,0
8227,-1,6/24/2018,B153,0
8228,1,6/25/2018,B153,2
8229,2,6/26/2018,B153,2
8230,3,6/27/2018,B153,2
8231,4,6/28/2018,B153,2
8232,5,6/29/2018,B153,1
8233,-1,6/30/2018,B153,0
8234,-1,7/1/2018,B153,0
8235,1,7/2/2018,B153,4
8236,-2,7/3/2018,B153,2
8237,-2,7/4/2018,B153,0
8238,4,7/5/2018,B153,2
8239,5,7/6/2018,B153,1
8240,-1,7/7/2018,B153,0
8241,-1,7/8/2018,B153,0
8242,1,7/9/2018,B153,1
8243,2,7/10/2018,B153,2
8244,3,7/11/2018,B153,2
8245,4,7/12/2018,B153,2
8246,5,7/13/2018,B153,2
8247,-1,7/14/2018,B153,0
8248,-1,7/15/2018,B153,0
8249,1,7/16/2018,B153,1
8250,2,7/17/2018,B153,1
8251,3,7/18/2018,B153,1
8252,4,7/19/2018,B153,1
8253,5,7/20/2018,B153,2
8254,-1,7/21/2018,B153,0
8255,-1,7/22/2018,B153,0
8256,1,7/23/2018,B153,2
8257,2,7/24/2018,B153,1
8258,3,7/25/2018,B153,2
8259,4,7/26/2018,B153,2
8260,5,7/27/2018,B153,1
8261,-1,7/28/2018,B153,0
8262,-1,7/29/2018,B153,0
8263,1,7/30/2018,B153,2
8264,2,7/31/2018,B153,2
8265,3,8/1/2018,B153,2
8266,4,8/2/2018,B153,2
8267,5,8/3/2018,B153,2
8268,-1,8/4/2018,B153,0
8269,-1,8/5/2018,B153,0
8270,1,8/6/2018,B153,2
8271,2,8/7/2018,B153,2
8272,3,8/8/2018,B153,2
8273,4,8/9/2018,B153,2
8274,5,8/10/2018,B153,2
8275,-1,8/11/2018,B153,0
8276,-1,8/12/2018,B153,0
8277,1,8/13/2018,B153,2
8278,2,8/14/2018,B153,2
8279,3,8/15/2018,B153,1
8280,4,8/16/2018,B153,1
8281,5,8/17/2018,B153,1
8282,-1,8/18/2018,B153,0
8283,-1,8/19/2018,B153,0
8284,1,8/20/2018,B153,2
8285,2,8/21/2018,B153,2
8286,3,8/22/2018,B153,2
8287,4,8/23/2018,B153,2
8288,5,8/24/2018,B153,2
8289,-1,8/25/2018,B153,0
8290,-1,8/26/2018,B153,0
8291,1,8/27/2018,B153,2
8292,2,8/28/2018,B153,1
8293,3,8/29/2018,B153,2
8294,4,8/30/2018,B153,1
8295,-2,1/1/2018,B155,0
8296,-2,1/2/2018,B155,0
8297,3,1/3/2018,B155,0
8298,4,1/4/2018,B155,-1
8299,5,1/5/2018,B155,-1
8300,-1,1/6/2018,B155,-1
8301,-1,1/7/2018,B155,-1
8302,1,1/8/2018,B155,-1
8303,2,1/9/2018,B155,-1
8304,3,1/10/2018,B155,-1
8305,4,1/11/2018,B155,-1
8306,5,1/12/2018,B155,-1
8307,-1,1/13/2018,B155,-1
8308,-1,1/14/2018,B155,-1
8309,-2,1/15/2018,B155,-1
8310,2,1/16/2018,B155,-1
8311,3,1/17/2018,B155,-1
8312,4,1/18/2018,B155,-1
8313,5,1/19/2018,B155,-1
8314,-1,1/20/2018,B155,-1
8315,-1,1/21/2018,B155,-1
8316,1,1/22/2018,B155,-1
8317,2,1/23/2018,B155,-1
8318,3,1/24/2018,B155,-1
8319,4,1/25/2018,B155,-1
8320,5,1/26/2018,B155,-1
8321,-1,1/27/2018,B155,-1
8322,-1,1/28/2018,B155,-1
8323,1,1/29/2018,B155,-1
8324,2,1/30/2018,B155,-1
8325,4,2/1/2018,B155,-1
8326,5,2/2/2018,B155,-1
8327,-1,2/3/2018,B155,-1
8328,-1,2/4/2018,B155,-1
8329,1,2/5/2018,B155,-1
8330,2,2/6/2018,B155,-1
8331,3,2/7/2018,B155,-1
8332,4,2/8/2018,B155,-1
8333,5,2/9/2018,B155,-1
8334,-1,2/10/2018,B155,-1
8335,-1,2/11/2018,B155,-1
8336,1,2/12/2018,B155,-1
8337,2,2/13/2018,B155,-1
8338,3,2/14/2018,B155,-1
8339,4,2/15/2018,B155,-1
8340,5,2/16/2018,B155,-1
8341,-1,2/17/2018,B155,-1
8342,-1,2/18/2018,B155,-1
8343,1,2/19/2018,B155,-1
8344,2,2/20/2018,B155,-1
8345,3,2/21/2018,B155,-1
8346,4,2/22/2018,B155,-1
8347,5,2/23/2018,B155,-1
8348,-1,2/24/2018,B155,-1
8349,-1,2/25/2018,B155,-1
8350,1,2/26/2018,B155,-1
8351,2,2/27/2018,B155,-1
8352,4,3/1/2018,B155,-1
8353,5,3/2/2018,B155,-1
8354,-1,3/3/2018,B155,-1
8355,-1,3/4/2018,B155,-1
8356,1,3/5/2018,B155,-1
8357,2,3/6/2018,B155,-1
8358,3,3/7/2018,B155,-1
8359,4,3/8/2018,B155,-1
8360,5,3/9/2018,B155,-1
8361,-1,3/10/2018,B155,-1
8362,-1,3/10/2018,B155,-1
8363,1,3/12/2018,B155,-1
8364,2,3/13/2018,B155,-1
8365,3,3/14/2018,B155,-1
8366,4,3/15/2018,B155,-1
8367,5,3/16/2018,B155,-1
8368,-1,3/17/2018,B155,-1
8369,-1,3/18/2018,B155,-1
8370,-2,3/19/2018,B155,-1
8371,-2,3/20/2018,B155,-1
8372,-2,3/21/2018,B155,-1
8373,-2,3/22/2018,B155,-1
8374,-2,3/23/2018,B155,-1
8375,-1,3/24/2018,B155,-1
8376,-1,3/25/2018,B155,-1
8377,1,3/26/2018,B155,-1
8378,2,3/27/2018,B155,-1
8379,3,3/28/2018,B155,-1
8380,4,3/29/2018,B155,-1
8381,5,3/30/2018,B155,-1
8382,-1,4/1/2018,B155,-1
8383,1,4/2/2018,B155,-1
8384,2,4/3/2018,B155,-1
8385,3,4/4/2018,B155,-1
8386,4,4/5/2018,B155,-1
8387,5,4/6/2018,B155,-1
8388,-1,4/7/2018,B155,-1
8389,-1,4/8/2018,B155,-1
8390,1,4/9/2018,B155,-1
8391,2,4/10/2018,B155,-1
8392,3,4/11/2018,B155,-1
8393,4,4/12/2018,B155,-1
8394,5,4/13/2018,B155,-1
8395,-1,4/14/2018,B155,-1
8396,-1,4/15/2018,B155,-1
8397,1,4/16/2018,B155,-1
8398,2,4/17/2018,B155,-1
8399,3,4/18/2018,B155,-1
8400,4,4/19/2018,B155,-1
8401,5,4/20/2018,B155,-1
8402,-1,4/21/2018,B155,-1
8403,-1,4/22/2018,B155,-1
8404,1,4/23/2018,B155,-1
8405,2,4/24/2018,B155,-1
8406,3,4/25/2018,B155,-1
8407,4,4/26/2018,B155,-1
8408,5,4/27/2018,B155,-1
8409,-1,4/28/2018,B155,-1
8410,-1,4/29/2018,B155,-1
8411,2,5/1/2018,B155,-1
8412,3,5/2/2018,B155,-1
8413,4,5/3/2018,B155,-1
8414,5,5/4/2018,B155,-1
8415,-1,5/5/2018,B155,-1
8416,-1,5/6/2018,B155,-1
8417,1,5/7/2018,B155,-1
8418,2,5/8/2018,B155,-1
8419,3,5/9/2018,B155,-1
8420,4,5/10/2018,B155,-1
8421,5,5/11/2018,B155,-1
8422,-1,5/12/2018,B155,-1
8423,-1,5/13/2018,B155,-1
8424,1,5/14/2018,B155,-1
8425,2,5/15/2018,B155,-1
8426,3,5/16/2018,B155,-1
8427,4,5/17/2018,B155,-1
8428,5,5/18/2018,B155,-1
8429,-1,5/19/2018,B155,-1
8430,-1,5/20/2018,B155,-1
8431,1,5/21/2018,B155,-1
8432,2,5/22/2018,B155,-1
8433,3,5/23/2018,B155,-1
8434,4,5/24/2018,B155,-1
8435,5,5/25/2018,B155,-1
8436,-1,5/26/2018,B155,-1
8437,-1,5/27/2018,B155,-1
8438,-2,5/28/2018,B155,-1
8439,2,5/29/2018,B155,-1
8440,3,5/30/2018,B155,-1
8441,5,6/1/2018,B155,-1
8442,-1,6/2/2018,B155,-1
8443,-1,6/3/2018,B155,-1
8444,1,6/4/2018,B155,-1
8445,2,6/5/2018,B155,-1
8446,3,6/6/2018,B155,-1
8447,4,6/7/2018,B155,-1
8448,5,6/8/2018,B155,-1
8449,-1,6/9/2018,B155,-1
8450,-1,6/10/2018,B155,-1
8451,1,6/11/2018,B155,-1
8452,2,6/12/2018,B155,-1
8453,3,6/13/2018,B155,-1
8454,4,6/14/2018,B155,-1
8455,5,6/15/2018,B155,-1
8456,-1,6/16/2018,B155,-1
8457,-1,6/17/2018,B155,-1
8458,1,6/18/2018,B155,-1
8459,2,6/19/2018,B155,-1
8460,3,6/20/2018,B155,-1
8461,4,6/21/2018,B155,-1
8462,5,6/22/2018,B155,-1
8463,-1,6/23/2018,B155,-1
8464,-1,6/24/2018,B155,-1
8465,1,6/25/2018,B155,-1
8466,2,6/26/2018,B155,-1
8467,3,6/27/2018,B155,-1
8468,4,6/28/2018,B155,-1
8469,5,6/29/2018,B155,-1
8470,-1,6/30/2018,B155,-1
8471,-1,7/1/2018,B155,-1
8472,1,7/2/2018,B155,-1
8473,-2,7/3/2018,B155,-1
8474,-2,7/4/2018,B155,-1
8475,4,7/5/2018,B155,-1
8476,5,7/6/2018,B155,-1
8477,-1,7/7/2018,B155,-1
8478,-1,7/8/2018,B155,-1
8479,1,7/9/2018,B155,-1
8480,2,7/10/2018,B155,-1
8481,3,7/11/2018,B155,-1
8482,4,7/12/2018,B155,-1
8483,5,7/13/2018,B155,-1
8484,-1,7/14/2018,B155,-1
8485,-1,7/15/2018,B155,-1
8486,1,7/16/2018,B155,-1
8487,2,7/17/2018,B155,-1
8488,3,7/18/2018,B155,-1
8489,4,7/19/2018,B155,-1
8490,5,7/20/2018,B155,-1
8491,-1,7/21/2018,B155,-1
8492,-1,7/22/2018,B155,-1
8493,1,7/23/2018,B155,-1
8494,2,7/24/2018,B155,-1
8495,3,7/25/2018,B155,-1
8496,4,7/26/2018,B155,-1
8497,5,7/27/2018,B155,-1
8498,-1,7/28/2018,B155,-1
8499,-1,7/29/2018,B155,-1
8500,1,7/30/2018,B155,-1
8501,2,7/31/2018,B155,-1
8502,3,8/1/2018,B155,-1
8503,4,8/2/2018,B155,-1
8504,5,8/3/2018,B155,-1
8505,-1,8/4/2018,B155,-1
8506,-1,8/5/2018,B155,-1
8507,1,8/6/2018,B155,-1
8508,2,8/7/2018,B155,-1
8509,3,8/8/2018,B155,-1
8510,4,8/9/2018,B155,-1
8511,5,8/10/2018,B155,-1
8512,-1,8/11/2018,B155,-1
8513,-1,8/12/2018,B155,-1
8514,1,8/13/2018,B155,-1
8515,2,8/14/2018,B155,-1
8516,3,8/15/2018,B155,-1
8517,4,8/16/2018,B155,-1
8518,5,8/17/2018,B155,-1
8519,-1,8/18/2018,B155,-1
8520,-1,8/19/2018,B155,-1
8521,1,8/20/2018,B155,-1
8522,2,8/21/2018,B155,-1
8523,3,8/22/2018,B155,-1
8524,4,8/23/2018,B155,-1
8525,5,8/24/2018,B155,-1
8526,-1,8/25/2018,B155,-1
8527,-1,8/26/2018,B155,-1
8528,1,8/27/2018,B155,-1
8529,2,8/28/2018,B155,-1
8530,3,8/29/2018,B155,-1
8531,4,8/30/2018,B155,-1
8532,-2,1/1/2018,B158,-1
8533,-2,1/2/2018,B158,-1
8534,3,1/3/2018,B158,-1
8535,4,1/4/2018,B158,-1
8536,5,1/5/2018,B158,-1
8537,-1,1/6/2018,B158,-1
8538,-1,1/7/2018,B158,-1
8539,1,1/8/2018,B158,-1
8540,2,1/9/2018,B158,-1
8541,3,1/10/2018,B158,-1
8542,4,1/11/2018,B158,-1
8543,5,1/12/2018,B158,-1
8544,-1,1/13/2018,B158,-1
8545,-1,1/14/2018,B158,-1
8546,-2,1/15/2018,B158,-1
8547,2,1/16/2018,B158,-1
8548,3,1/17/2018,B158,-1
8549,4,1/18/2018,B158,-1
8550,5,1/19/2018,B158,-1
8551,-1,1/20/2018,B158,-1
8552,-1,1/21/2018,B158,-1
8553,1,1/22/2018,B158,-1
8554,2,1/23/2018,B158,-1
8555,3,1/24/2018,B158,-1
8556,4,1/25/2018,B158,-1
8557,5,1/26/2018,B158,-1
8558,-1,1/27/2018,B158,-1
8559,-1,1/28/2018,B158,-1
8560,1,1/29/2018,B158,-1
8561,2,1/30/2018,B158,-1
8562,4,2/1/2018,B158,-1
8563,5,2/2/2018,B158,-1
8564,-1,2/3/2018,B158,-1
8565,-1,2/4/2018,B158,-1
8566,1,2/5/2018,B158,-1
8567,2,2/6/2018,B158,-1
8568,3,2/7/2018,B158,-1
8569,4,2/8/2018,B158,-1
8570,5,2/9/2018,B158,-1
8571,-1,2/10/2018,B158,-1
8572,-1,2/11/2018,B158,-1
8573,1,2/12/2018,B158,-1
8574,2,2/13/2018,B158,-1
8575,3,2/14/2018,B158,-1
8576,4,2/15/2018,B158,-1
8577,5,2/16/2018,B158,-1
8578,-1,2/17/2018,B158,-1
8579,-1,2/18/2018,B158,-1
8580,1,2/19/2018,B158,-1
8581,2,2/20/2018,B158,-1
8582,3,2/21/2018,B158,-1
8583,4,2/22/2018,B158,-1
8584,5,2/23/2018,B158,-1
8585,-1,2/24/2018,B158,-1
8586,-1,2/25/2018,B158,-1
8587,1,2/26/2018,B158,-1
8588,2,2/27/2018,B158,-1
8589,4,3/1/2018,B158,-1
8590,5,3/2/2018,B158,-1
8591,-1,3/3/2018,B158,-1
8592,-1,3/4/2018,B158,-1
8593,1,3/5/2018,B158,-1
8594,2,3/6/2018,B158,-1
8595,3,3/7/2018,B158,-1
8596,4,3/8/2018,B158,-1
8597,5,3/9/2018,B158,-1
8598,-1,3/10/2018,B158,-1
8599,-1,3/10/2018,B158,-1
8600,1,3/12/2018,B158,-1
8601,2,3/13/2018,B158,-1
8602,3,3/14/2018,B158,-1
8603,4,3/15/2018,B158,-1
8604,5,3/16/2018,B158,-1
8605,-1,3/17/2018,B158,-1
8606,-1,3/18/2018,B158,-1
8607,-2,3/19/2018,B158,-1
